Geneid,SRX7255900,SRX7255906,SRX7255905,SRX7255902,SRX7255887,SRX7255895,SRX7255891,SRX7255892,SRX7255916,SRX7255889,SRX7255917,SRX7255909,SRX7255913,SRX7255888,SRX7255897,SRX7255908,SRX7255912,SRX7255911,SRX7255914,SRX7255894,SRX7255904,SRX7255910,SRX7255907,SRX7255893,SRX7255901,SRX7255915,SRX7255890,SRX7255898,SRX7255899,SRX7255903,SRX7255896
BSU_32190,1433,132,150,421,88,3053,971,1131,191,98,183,130,53,95,1395,242,310,118,934,2941,233,175,163,2115,1489,233,1126,1423,1402,205,2093
BSU_32200,4655,2757,3206,6749,679,2814,13202,10730,5177,795,18,2656,1487,653,3451,3810,1293,6508,2168,2737,5101,3078,4021,2660,4927,2855,11474,5457,6026,5429,5808
BSU_32210,554,193,255,451,190,360,612,476,111,282,60,201,14,154,297,390,283,205,385,400,295,232,295,310,476,124,491,520,535,382,472
BSU_32220,14633,6788,8928,11432,10883,10082,14547,10749,4713,13827,1,5627,493,8980,7290,10453,419,6720,1215,9580,8013,6455,10568,7787,14206,4367,12625,12318,13794,9498,11039
BSU_32230,3837,1701,1941,3721,1917,5196,2241,1614,740,2669,9,1777,432,1534,1578,3319,516,1510,452,4508,2425,1926,2164,7006,3219,801,1984,2298,4238,2742,2287
BSU_32240,23398,14032,18943,33633,11310,8865,28737,23464,3460,17684,0,14482,1000,9441,8886,41401,741,15196,968,7367,21627,16321,21996,11968,21866,3383,25691,14889,23893,20864,11235
BSU_32250,27605,16537,22902,41864,12925,9766,29642,24244,4044,17649,1,18087,1142,9447,9664,45537,1019,19081,1295,9265,24910,20524,26821,13142,24793,3942,27818,15458,28009,28342,12920
BSU_32260,28537,17805,23155,36179,7087,8901,30176,24834,4036,10093,0,16053,817,5411,10139,42146,724,18564,1010,7844,23619,18045,28057,10197,25544,3478,27844,16782,29438,25250,13498
BSU_32270,596,729,811,1237,70,196,332,269,151,131,4,965,96,73,197,1095,141,1265,69,176,795,1034,1127,186,473,133,336,292,589,1078,259
BSU_32280,2668,4238,4506,5110,25,6,41,34,421,48,1,3324,149,27,15,2572,147,2980,85,17,3724,3115,5995,15,3163,283,28,29,2996,5071,21
BSU_32290,2479,1056,1486,1979,719,2065,5251,4018,485,885,7,897,175,551,1919,1673,288,1343,231,1945,1260,1138,1777,2256,2276,590,4663,3172,2556,1444,2941
BSU_32300,1697,772,991,1133,208,1406,2457,1919,441,243,0,619,76,195,995,976,110,1030,203,1455,781,791,1194,1683,1406,405,2403,1654,1690,854,1534
BSU_32310,998,485,561,699,64,735,1350,1032,248,145,1,260,16,57,708,536,28,555,55,859,462,465,683,766,891,210,1311,1085,1005,607,1035
BSU_32320,265,855,1013,1036,13,11,20,16,231,32,11,1073,74,21,8,984,154,908,484,18,688,954,1394,18,345,273,22,15,358,1091,20
BSU_32330,7887,4123,4638,7254,1408,5073,16487,14167,2325,1759,2,2681,729,1213,5934,5495,596,6672,1133,4361,5174,3569,6238,5615,8077,2624,15023,9602,9491,5587,9152
BSU_32340,1042,3792,4444,3865,120,79,264,175,791,194,6,2771,284,124,68,2725,264,2546,1141,54,2845,2623,5812,54,1404,887,192,131,1335,3896,124
BSU_32350,1420,2382,2869,2127,125,170,441,380,233,215,0,2947,201,113,212,2764,198,2629,56,165,1568,2482,3647,148,1473,227,407,348,1388,2270,310
BSU_32360,2469,5517,4769,3847,740,489,849,650,587,1015,1,6481,1044,646,458,5151,842,3200,330,394,3298,4814,6593,550,2684,506,733,734,2318,4313,749
BSU_32370,2496,1305,1623,2259,2550,2087,3744,2980,653,3175,2,1008,175,1919,2141,2036,195,1573,227,2040,1626,1209,2070,2487,2592,608,3428,3442,2790,1916,3483
BSU_32380,1015,682,890,1025,298,653,1200,987,332,459,1,512,156,333,826,820,133,819,157,579,826,544,931,754,1031,267,1205,1326,1354,836,1222
BSU_32390,1317,672,827,1177,197,831,1340,1031,364,284,1,582,269,191,867,1059,224,749,187,736,823,689,999,876,1212,378,1284,1372,1373,1084,1280
BSU_32400,121,56,50,110,28,71,182,138,20,62,1,35,4,29,97,84,39,48,16,64,75,58,78,82,100,27,210,183,118,87,139
BSU_32410,343,320,419,366,642,125,918,510,90,1116,0,319,103,525,178,332,112,375,50,148,282,309,512,168,289,67,721,309,472,345,365
BSU_32420,386,183,240,314,413,453,3628,2946,233,500,0,219,134,293,3959,317,119,499,150,279,224,281,292,245,1198,387,3354,5067,1966,246,6125
BSU_32430,170,85,107,144,520,124,1317,1027,198,712,0,150,172,420,1581,144,167,232,112,83,90,142,137,93,468,237,1165,2056,842,121,3050
BSU_32440,94,61,79,120,558,66,646,467,130,706,0,151,181,405,888,123,176,187,94,49,81,104,107,56,290,200,657,1217,555,92,1890
BSU_32450,199,112,170,223,993,105,1242,855,272,1100,1,200,160,722,1315,236,192,352,140,94,180,188,223,91,423,260,1031,1874,932,203,2717
BSU_32460,141,95,96,132,518,60,403,243,101,652,0,84,40,416,345,149,51,159,50,54,104,93,120,54,216,114,308,573,281,121,808
BSU_32469,2286,3302,3113,1388,44,4,16,9,559,72,0,3549,938,31,22,2412,576,3064,395,5,1278,2418,5231,11,2239,439,20,30,1485,1899,35
BSU_32470,32,18,22,26,167,7,93,58,19,246,0,52,19,112,105,22,19,32,23,12,11,22,25,18,78,35,79,236,256,24,345
BSU_32480,176,72,96,87,490,45,356,153,176,900,1,143,111,411,424,91,103,159,119,35,61,148,122,53,363,193,226,766,863,78,1114
BSU_32490,41,15,20,20,114,13,123,44,25,185,0,31,28,90,198,18,31,20,15,6,10,26,27,11,83,38,68,289,271,6,396
BSU_32500,22,4,13,10,75,7,108,41,29,115,0,26,41,56,172,12,33,16,6,5,11,22,14,9,91,45,78,297,224,16,388
BSU_32510,54,18,21,21,52,15,285,113,28,140,0,32,28,56,292,21,26,31,11,10,11,29,25,8,140,43,145,595,364,17,737
BSU_32520,710,251,325,477,455,434,900,650,138,613,0,287,73,326,238,547,66,292,53,362,402,351,371,631,632,123,871,420,737,397,439
BSU_32530,249,110,104,151,254,132,480,336,60,434,0,90,32,201,141,151,23,86,21,93,140,87,140,169,252,67,409,237,342,125,206
BSU_32539,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0
BSU_32540,862,490,583,1176,2052,256,1584,1060,196,2866,1,655,318,1601,318,1129,244,520,72,168,900,705,650,277,857,210,1105,669,995,1002,539
BSU_32550,544,191,240,251,1856,265,334,238,178,2672,0,188,52,1545,144,249,60,319,107,233,202,206,305,342,490,205,270,280,683,239,233
BSU_32560,820,432,556,761,106,590,575,495,346,137,15,450,158,76,387,700,236,728,309,526,566,522,738,588,849,432,545,641,1061,726,621
BSU_32570,302,134,144,184,387,104,181,128,58,596,0,83,15,291,81,186,63,133,48,93,147,71,173,105,335,96,154,154,447,168,135
BSU_32580,206,27,22,45,129,69,47,33,39,159,1,6,8,90,24,14,20,24,29,75,25,10,36,77,319,50,44,31,328,31,62
BSU_32590,315,31,42,65,222,114,51,41,49,306,1,13,16,145,44,15,26,27,27,106,36,14,49,115,341,29,69,53,452,65,82
BSU_32600,1009,100,130,233,264,287,142,144,159,331,1,28,16,213,109,31,38,62,83,248,141,32,157,344,1470,146,150,179,1746,196,284
BSU_32610,3988,419,543,922,513,1352,1217,941,485,624,0,86,40,478,498,123,41,184,138,1236,569,133,746,1523,4984,503,1192,834,6402,789,1073
BSU_32620,1457,872,1250,1493,181,1471,5922,5402,459,215,0,654,20,116,2344,1016,32,1066,143,1692,965,820,1437,1123,1766,416,5518,2954,2035,1340,3947
BSU_32630,1028,710,866,962,362,814,1582,1288,521,532,0,690,376,367,842,1207,274,1165,292,613,829,623,1123,864,1128,545,1547,1172,1329,855,1137
BSU_32640,4917,8607,8534,6615,76,0,1,1,791,97,5,11511,295,34,1,7685,585,4239,192,1,4277,7214,12614,6,5937,461,3,1,3643,8001,3
BSU_32650,8910,13750,15827,10589,135,9,5,7,1472,132,3,19178,401,46,9,11728,721,7522,345,5,6892,12906,20396,16,9993,822,5,8,7063,11924,9
BSU_32660,688,414,509,764,338,402,638,487,588,387,3,264,58,254,323,485,67,673,200,396,616,315,607,386,684,331,629,541,873,761,493
BSU_32669,317,213,238,290,38,121,336,287,145,37,1,117,17,20,125,228,41,277,70,123,241,169,325,132,262,101,339,250,362,263,201
BSU_32670,38718,16754,22685,27984,140292,25527,45601,37718,14157,167983,1,17427,1814,107838,22749,38376,1609,27174,5289,28508,17686,18543,28892,32595,39175,16118,41393,35612,44572,20488,37807
BSU_32680,8708,3979,5453,6069,12344,5559,8934,7741,2989,14459,0,3747,263,8497,4528,8648,218,6963,1093,6040,3399,4387,6335,6766,8128,3680,9122,7251,9604,4142,7539
BSU_32690,18652,8665,11370,12006,35476,13619,19693,17919,7640,44744,1,8590,2316,26095,10964,20587,1671,15506,3312,14432,8305,9205,14898,18954,19061,9160,20143,16699,21920,9000,16547
BSU_32700,22408,10711,13907,14378,16984,17441,23308,20907,10723,21507,2,11682,2525,13028,12342,25966,1864,18885,5121,18055,9913,12040,17892,22907,22350,12657,23638,18873,25786,10990,18930
BSU_32710,12043,6009,7417,7871,2053,7363,13136,11728,4578,2264,0,5851,671,1699,6826,14196,586,8898,1648,8143,5659,6582,10075,8512,11528,5216,13316,10139,13793,6695,10997
BSU_32719,13855,2042,2745,11086,83,11945,2832,2541,3229,130,0,4444,104,84,11490,7281,108,2301,804,8325,7405,5862,2785,6777,15299,1983,3389,13279,12580,6900,14457
BSU_32720,484,1100,1265,1419,17,59,92,74,131,36,0,904,26,26,126,977,46,627,88,64,1145,858,1730,47,599,92,87,195,592,1327,157
BSU_32730,6745,2570,3219,4309,845,9272,30232,28277,1357,924,0,1832,47,770,9915,1907,88,1709,364,10329,2989,3631,4670,9504,7884,1226,29213,16443,9857,3981,13641
BSU_32740,2140,950,1142,1056,395,2635,7725,7545,443,560,0,616,27,339,2874,628,49,551,133,2965,902,1075,1503,2766,2329,364,8164,5015,2883,1027,4032
BSU_32750,3639,1501,1958,1799,527,5135,13866,12488,754,643,2,1068,27,486,4787,1233,77,1170,222,5852,1414,2107,2895,5863,3931,637,13183,8542,4679,1964,6656
BSU_32760,1540,1103,1394,1830,288,1012,476,278,597,306,0,1509,120,263,871,3075,131,1560,169,832,1510,1523,1551,1071,1334,625,409,1080,1325,1958,1103
BSU_32770,723,547,558,819,219,542,454,369,448,251,1,538,90,167,412,743,80,849,173,538,606,594,731,597,633,499,420,556,710,785,689
BSU_32780,1522,1236,1406,1785,404,1532,1187,866,757,556,0,1142,132,388,850,1536,129,1721,292,1618,1277,1288,1811,1958,1355,818,1039,1179,1522,1616,1280
BSU_32790,7064,3652,4201,7282,590,4994,7989,5459,3180,647,0,2452,165,465,4114,4213,116,3740,2914,4443,5219,3221,4745,5323,7079,3244,6655,6530,7640,5913,6591
BSU_32800,15399,5865,7797,14060,1002,12531,26881,18526,3854,1200,1,4581,783,925,10144,8357,734,7864,1662,11564,8986,5752,9367,14448,14206,3848,21614,16503,15729,11133,16186
BSU_32810,1220,549,588,924,45,648,4530,2826,197,83,0,247,12,56,1089,522,12,345,63,770,741,424,764,603,1120,186,3478,2030,1404,869,1718
BSU_32820,14146,9583,11982,18435,51164,324,208,146,3976,58906,0,5957,1135,41315,185,7174,1030,5270,1791,330,12815,6655,11725,463,12171,5399,188,212,16014,14048,213
BSU_32830,6020,4679,5389,6950,22995,140,92,67,1865,29608,1,2941,1173,23740,75,4058,1128,2665,810,129,5232,3245,5323,241,5030,2498,88,70,6434,4801,95
BSU_32840,12213,8985,11156,15517,75215,461,205,154,3942,85925,3,6406,1190,75088,199,9695,1372,6021,1719,322,10867,8049,10567,543,10344,5444,232,276,12607,10832,250
BSU_32849,71,352,244,255,4,1,2,2,6,12,4,219,9,1,0,205,147,145,40,0,133,203,360,0,83,3,3,1,73,241,3
BSU_32850,1457,3730,3721,3232,18,5,4,5,269,166,4,6867,419,23,5,5982,594,4119,193,6,2411,5209,5478,10,1673,244,9,11,1674,3623,12
BSU_32859,306,1112,1070,971,7,3,7,5,528,19,7,1002,103,17,3,1049,151,817,879,1,733,916,1488,17,335,825,9,7,329,1080,12
BSU_32860,545,1585,1979,1723,16,14,20,11,4037,30,9,1768,223,17,17,1757,256,1463,5975,11,1274,1700,2502,23,624,5344,12,19,646,1842,14
BSU_32870,3235,899,995,2390,78,2205,3425,2684,696,129,0,748,64,66,2786,1176,58,1311,233,2686,1580,981,1309,2836,2967,602,3350,4085,3600,1956,4740
BSU_32880,9704,3248,3651,8607,611,7786,12204,9140,2901,799,1,3011,581,492,9252,4208,499,6379,1100,9968,5622,3403,4665,10737,9527,3524,11641,13748,10614,6628,13719
BSU_32890,32,26,22,25,44,21,19,14,29,112,0,10,1,35,11,30,12,32,12,31,14,20,23,27,28,21,23,26,30,27,21
BSU_32900,40,20,24,25,41,15,30,14,25,77,5,23,10,50,15,31,42,18,17,11,17,20,29,25,23,23,17,19,32,31,20
BSU_32910,27,17,19,23,44,12,17,16,26,76,0,17,11,28,14,19,13,20,11,13,27,15,30,20,25,22,16,12,27,25,21
BSU_32920,392,391,570,600,637,198,501,437,343,722,1,452,119,457,270,664,123,552,111,202,367,444,653,230,492,447,498,447,546,487,376
BSU_32930,1294,622,679,1354,185,347,360,294,213,230,14,642,15,168,756,916,36,591,110,330,833,694,797,208,1245,212,328,942,1245,1101,1269
BSU_32940,11230,4734,5712,8715,6986,4378,4887,3569,2766,8681,0,4443,847,5813,5777,8889,656,5659,983,3201,6295,4576,7233,3146,11243,2932,4117,9081,12536,7144,8647
BSU_32950,192,291,315,414,5,26,66,56,20,52,0,335,19,15,40,357,24,244,18,25,291,284,416,37,194,32,62,45,188,416,62
BSU_32960,7039,4152,5676,7101,4520,3045,7575,5347,1963,5683,2,4782,858,3441,2627,7672,800,5567,858,2928,5075,5294,6125,3481,6008,2141,6509,4794,6993,5745,4362
BSU_32970,1006,586,738,847,44,394,1021,751,214,93,0,538,89,56,367,1002,76,615,94,404,712,607,922,477,770,224,834,661,966,817,577
BSU_32980,709,445,543,834,116,317,914,811,139,161,8,314,45,87,364,615,71,634,104,268,580,394,678,285,681,175,831,572,720,705,592
BSU_32990,1877,889,1413,1683,2323,1124,2474,2092,515,2323,8,3318,50,1556,1604,13839,66,777,243,1465,1054,2320,1349,1118,2155,578,2200,2601,3763,1146,3328
BSU_33000,3962,2763,3243,6364,3436,1734,2389,1965,4118,3923,1,3134,1659,3001,1675,4327,1313,7022,2153,1590,4089,3479,3869,1887,3569,2808,2490,2576,4233,4397,2727
BSU_33010,619,326,384,705,467,1592,502,378,217,564,5,313,44,424,743,585,125,470,216,1595,545,357,462,2173,643,245,493,866,790,600,1029
BSU_33020,1122,497,588,1211,1381,2743,909,851,369,1533,123,470,63,1124,1329,855,548,630,933,2813,830,533,750,3899,1048,362,867,1349,1381,1044,1816
BSU_33029,1515,740,802,1823,255,1011,833,643,700,279,1,556,16,251,898,947,35,1002,157,1130,1257,672,1059,1070,1526,463,781,1076,1672,1528,1353
BSU_33030,1302,1065,1121,1430,91,574,840,690,844,102,71,687,84,81,705,1032,251,1334,540,540,1153,773,1461,516,1273,834,874,1077,1579,1483,1056
BSU_33040,21346,9925,12332,18775,3918,13192,28796,22647,3848,4679,8,9581,1539,2956,11292,19793,1198,10758,1313,13059,14183,11283,14381,16735,19235,4541,27227,17880,22116,16183,16510
BSU_33049,424,155,209,222,9,270,673,536,79,23,0,57,1,10,296,157,7,133,20,285,186,104,258,152,315,54,641,457,442,215,445
BSU_33050,216,616,668,642,20,11,14,14,95,30,4,600,61,13,10,560,103,489,72,2,490,514,958,12,266,99,10,11,293,747,19
BSU_33060,96,283,277,315,8,4,12,16,36,40,15,216,16,10,9,205,63,309,48,5,246,212,414,9,101,47,15,9,148,321,11
BSU_33070,99,273,269,319,17,23,21,20,56,57,19,202,18,16,11,179,147,314,147,6,218,193,346,9,129,49,22,19,151,350,8
BSU_33080,761,489,650,618,1180,617,944,763,378,1480,8,368,276,943,555,544,201,748,229,537,426,470,698,578,879,472,825,747,955,442,760
BSU_33090,1642,1107,1437,1267,2646,836,1682,1527,763,3460,3,798,349,2171,764,1101,367,1663,371,883,907,930,1631,1018,1679,933,1611,1190,2057,1033,1150
BSU_33100,1232,864,1162,1049,2328,576,1020,912,622,2789,5,703,245,1667,539,867,212,1292,280,610,655,737,1363,609,1335,797,961,899,1520,841,800
BSU_33110,2291,1174,1655,1426,1542,1537,1564,1211,719,1779,2,890,256,1065,960,1293,212,1467,232,1244,899,1038,1792,1047,2193,729,1533,1534,2679,1056,1423
BSU_33120,3492,1364,1657,1192,1676,529,243,201,451,1976,0,568,50,1127,165,471,60,1009,57,546,809,684,1813,620,3634,408,201,214,4930,920,234
BSU_33130,1386,721,989,506,604,209,88,82,225,761,0,273,78,434,70,225,53,556,21,164,338,296,905,310,1419,103,109,124,2053,382,118
BSU_33140,1881,1314,1536,1876,1564,597,2660,1701,988,2162,0,1934,903,1162,872,2253,736,2170,610,575,1328,1975,1847,478,1570,1679,1993,1428,1845,1691,1484
BSU_33150,292,240,263,306,277,136,462,382,140,368,0,236,37,196,145,269,53,353,71,164,191,224,367,204,265,146,428,233,333,249,181
BSU_33160,702,510,717,767,689,384,1023,814,243,971,0,486,180,539,326,621,178,838,134,417,574,557,915,493,600,237,1111,577,728,632,511
BSU_33170,852,806,1036,1026,388,346,1044,827,309,581,0,645,281,324,362,796,166,1114,181,392,734,690,1292,455,745,365,1022,583,893,919,539
BSU_33180,2335,2243,2715,3216,481,994,2783,2276,630,608,1,1957,141,369,912,2559,166,2866,225,1037,2384,2110,3357,1076,2185,694,2670,1412,2490,2982,1330
BSU_33190,1234,803,864,1230,260,706,2257,1648,495,254,62,937,80,185,677,1320,129,1150,478,684,1135,942,1171,978,1315,454,1936,1145,1404,1331,1086
BSU_33200,6983,7889,8195,11516,3745,1547,2479,1909,21925,4856,0,7338,3351,3493,1096,7080,2882,19630,11436,1482,9696,8533,11041,2018,5067,9666,2577,1648,7506,11651,1693
BSU_33210,2725,1121,1536,1951,897,1453,3505,2957,631,1134,1,954,106,675,1822,1778,121,1802,206,1625,1372,1248,1799,1365,2449,595,3448,2890,2996,1562,2884
BSU_33221,1037,448,518,738,79,681,1491,1232,239,78,1,317,33,62,826,666,20,531,71,657,538,461,665,544,972,246,1412,1206,1075,639,1276
BSU_33222,95,39,40,144,12,15,30,14,42,55,0,24,2,18,26,64,1,52,9,12,96,50,39,11,52,20,26,26,73,89,30
BSU_33230,107,54,72,77,6,27,43,33,37,27,0,101,5,8,35,165,6,66,20,40,67,102,69,30,68,27,42,77,107,81,69
BSU_33239,44,50,24,102,35,4,4,4,45,59,0,199,3,29,4,424,1,151,22,6,79,204,44,1,32,52,3,2,28,112,4
BSU_33240,2109,1910,2051,3874,7919,778,524,419,2338,10205,3,10839,367,5889,222,22812,391,8678,2858,796,3000,9320,2575,1009,1627,3022,540,268,1678,3828,261
BSU_33250,40,32,17,34,4,18,44,34,14,8,5,68,2,10,15,139,6,80,16,14,33,51,28,16,22,24,48,18,20,37,16
BSU_33260,5458,2156,2825,3653,2972,2571,5554,3557,953,4122,2,1553,406,2353,3924,2531,290,1522,325,2522,2462,2089,3016,2246,5131,932,4517,6594,5624,2540,7336
BSU_33270,1616,600,854,721,380,769,1304,644,253,518,0,375,62,258,906,593,63,348,97,772,479,467,852,693,1307,267,1099,1626,1399,552,1945
BSU_33280,3657,1185,1763,1649,367,1964,3121,1909,425,512,1,686,64,278,2511,1134,88,813,122,2041,1094,1088,1802,1691,3061,417,2699,3931,3119,1271,4558
BSU_33290,2194,494,555,901,1094,931,716,550,448,1477,1,350,117,919,1528,496,157,659,193,809,595,394,673,774,2074,498,637,2299,2398,727,1880
BSU_33300,1632,325,463,621,903,615,452,325,396,1301,1,287,212,669,942,345,211,583,163,440,405,332,497,565,1416,492,406,1410,1852,431,1208
BSU_33310,1976,400,527,845,320,749,511,402,425,448,0,369,556,283,1574,545,310,661,299,521,486,365,581,569,1906,577,491,2099,2463,601,2283
BSU_33320,5429,1499,1895,3337,3034,6190,1577,1253,1091,3325,0,1193,141,2236,4820,2293,151,2422,345,5883,1988,1345,2044,6593,5775,1287,1536,7068,7629,2632,6647
BSU_33330,2082,1231,1612,1269,16,3941,10346,8815,474,66,2,442,48,27,2710,740,111,785,168,4150,1010,700,2103,3710,2378,332,8845,4520,2800,1193,4063
BSU_33340,5235,1139,1249,2207,16,10,27,12,5293,12,1,460,402,16,16,531,256,619,8834,14,1785,768,1403,14,3957,5397,14,21,3444,1593,25
BSU_33350,181,169,200,225,39,148,711,637,72,63,3,150,15,32,174,178,33,164,50,213,147,158,262,159,203,75,593,253,244,226,280
BSU_33360,5693,3498,3170,3176,786,1457,5454,4367,4247,1003,2,2226,1015,670,1518,3787,769,7901,1556,1907,4357,2466,6175,1767,4836,3208,5536,2253,5957,5908,2550
BSU_33370,6732,4099,4960,6448,1084,3561,5598,3841,1584,1239,0,3417,426,919,5174,6071,338,1901,595,2884,4497,3761,5932,2916,6670,1563,4139,8057,7584,5222,7484
BSU_33380,10216,6240,7960,10084,152,6125,1039,920,1081,283,1,4440,19,148,9067,8668,26,191,146,5452,6348,5541,9525,5608,10629,811,1040,13808,12284,8231,14426
BSU_33390,10217,5621,7770,10586,248,5436,1114,918,1193,416,2,5085,61,235,9671,10305,50,230,191,4193,6649,6022,9544,5069,11106,746,1046,14807,12660,8100,14935
BSU_33400,10638,4974,5945,8440,1339,11789,14230,9947,2349,1396,1,4543,189,1137,6792,8758,182,5702,668,12748,7427,4966,7297,13757,9683,1995,12130,11353,10742,9403,10278
BSU_33410,19013,22522,20825,22279,5488,1446,219,84,35994,6087,1,27086,15721,4745,602,28693,13395,42009,18666,916,24835,29321,33375,1956,14763,20170,231,521,19474,34182,807
BSU_33420,3904,3397,3839,3787,8082,1687,2555,1689,4128,10186,52,3588,731,5889,1576,4297,1232,5315,2720,1891,3522,3514,5241,1974,3436,3148,2292,2698,4007,4926,2419
BSU_33430,10950,6982,9274,8538,27393,17281,59660,54097,3950,37685,4,4470,559,21525,20926,5902,570,5661,1490,17042,5187,4883,10103,16726,12317,4589,56718,34505,14412,6060,30103
BSU_33440,8422,5512,6641,5517,4386,12375,40678,39092,2764,5955,0,2896,625,3516,15738,3448,530,4408,1030,10825,3575,3126,7926,13494,8823,3092,41508,24427,10436,4196,22395
BSU_33450,1626,1507,1517,1788,3357,745,2041,1657,755,4220,5,1457,213,2482,756,1973,304,2945,353,811,1445,1399,2498,747,1283,714,1827,1183,1790,1924,1171
BSU_33460,413,233,240,290,28,415,1576,1225,116,75,1,154,56,29,343,194,48,202,35,309,254,109,350,320,472,101,1221,493,474,293,373
BSU_33470,3383,1142,1145,3612,372,1464,3003,2513,676,332,0,532,111,343,2721,1054,69,1268,229,1402,2334,772,1547,1198,3712,735,2797,4413,3766,2447,4046
BSU_33480,5436,2018,2415,5567,906,2137,5167,4254,1122,1055,0,956,173,738,3909,1924,169,2656,342,2114,3447,1410,2829,2083,5244,1301,4765,6692,6135,3652,5447
BSU_33490,1866,3531,5165,2433,1650,4430,837,591,1124,2157,1,4622,1359,1263,396,2091,872,2814,604,4085,1782,3483,5628,7085,1610,1107,644,535,2386,2590,599
BSU_33500,1349,1337,1655,1800,832,1147,1568,1188,2098,1052,3,1020,544,710,621,1265,447,2535,1230,1139,1441,1140,1957,1591,1232,1301,1440,1025,1717,1694,920
BSU_33510,1196,588,655,1143,206,563,616,555,592,237,0,372,73,203,797,526,54,564,191,528,785,495,757,321,1108,267,675,757,1220,989,1164
BSU_33520,823,930,839,1389,273,169,432,361,1388,194,0,797,53,254,196,881,73,1163,384,155,1013,1002,1105,169,626,552,435,296,873,1377,332
BSU_33530,10889,8981,10309,33491,2743,4042,5205,3799,7646,3119,0,6870,1844,2687,1330,10901,1627,11216,3161,4430,21217,8474,9615,5514,7288,4228,7259,2091,10733,20945,2102
BSU_33540,2779,2600,3072,3619,242,699,984,744,368,284,3,2064,156,194,761,2825,115,2083,117,626,2876,2242,3742,680,2554,362,890,1247,3131,3573,1136
BSU_33550,192,414,485,445,35,45,119,82,75,69,6,384,44,21,51,438,102,472,62,35,315,315,696,48,212,45,92,69,229,428,66
BSU_33560,211,121,132,202,68,366,452,340,68,110,0,125,99,62,166,129,71,119,52,474,155,121,198,518,192,71,349,261,208,175,291
BSU_33570,210,131,154,202,80,424,430,324,89,159,0,110,20,52,176,159,22,104,32,461,147,113,188,572,165,40,381,273,225,185,273
BSU_33580,293,171,201,305,54,530,464,368,77,132,0,136,11,47,245,189,23,137,17,646,211,172,233,684,285,34,450,414,426,275,453
BSU_33590,1225,1385,1615,2118,1378,1033,8390,7039,569,1742,1,1524,210,1079,575,1500,173,1385,252,988,1558,1326,2167,1287,1359,476,6855,941,1517,1965,841
BSU_33600,2509,2153,2807,2419,314,1298,3846,2869,3414,368,0,1406,525,376,1261,1792,526,4719,1516,1326,2225,1886,3366,1393,2175,2084,3553,2214,2771,2823,2055
BSU_33610,19635,22265,25467,26655,11242,5546,9421,6860,64334,12763,2,20012,11151,10050,4210,21532,8852,56690,32222,5909,24234,22863,32307,7768,14667,32320,9161,6518,19957,29931,6472
BSU_33620,3495,3710,4187,4989,2598,1026,1766,1402,8816,2991,0,3291,597,2080,832,3825,698,7317,3314,1273,4046,3854,5324,1265,2398,3860,1838,1393,3599,5117,1253
BSU_33630,12456,5214,6750,8295,9254,6841,11332,10563,3473,11668,0,3562,404,7497,6819,8519,353,3208,1191,7169,6105,4534,8502,4131,11499,2740,11529,9764,10604,7960,10366
BSU_33640,783,1019,1146,1534,130,237,336,232,362,187,1,1222,227,101,228,1736,233,1157,167,206,1169,1163,1506,282,766,316,290,413,821,1622,394
BSU_33650,24,20,11,17,0,17,23,16,20,36,0,8,0,15,24,21,2,22,2,27,13,14,22,34,20,11,19,34,26,27,26
BSU_33660,261,105,157,143,107,211,389,267,56,101,1,73,17,53,142,152,11,63,25,207,101,112,164,223,229,43,283,269,242,129,239
BSU_33670,253,139,167,229,182,467,413,317,54,276,2,119,34,163,329,185,29,81,57,391,140,141,207,501,305,73,312,419,329,169,430
BSU_33680,1696,782,966,1251,187,1171,2655,1957,505,206,2,656,49,160,1794,1363,45,739,209,1273,831,779,1149,770,1905,481,2149,2438,1996,1201,3099
BSU_33690,935,612,868,920,624,3407,4270,3368,358,759,4,567,29,506,1981,1015,164,877,192,3701,668,847,1036,4251,900,272,3700,2992,1047,831,2630
BSU_33700,659,455,635,441,362,505,412,344,227,453,1164,413,208,242,625,623,6589,823,14511,269,338,438,851,291,731,454,316,1083,814,306,983
BSU_33710,510,357,495,266,76,347,354,230,110,69,4505,261,57,41,437,359,27320,572,49541,248,145,281,642,246,544,284,292,705,595,195,737
BSU_33720,519,332,431,319,176,284,245,163,144,83,1689,242,192,46,373,466,13280,606,19095,239,210,303,611,200,523,367,183,568,566,221,613
BSU_33730,977,671,767,405,71,657,495,264,222,61,1847,421,187,24,588,741,13374,831,19089,391,320,512,933,373,791,479,361,1013,980,413,1071
BSU_33740,1125,1629,1712,1045,288,324,1039,846,4356,267,9,820,794,359,496,845,1102,3398,1838,373,1259,1112,2187,267,1069,2193,894,764,1201,1833,723
BSU_33750,7199,3297,3711,5240,36,1953,1595,1348,778,59,20,981,5,41,6344,1693,24,1107,112,2139,3741,1655,4662,814,8244,660,1394,8683,8443,4540,11256
BSU_33760,13795,8726,8389,11901,426,1597,2919,2452,1272,823,70,2518,27,873,10822,3967,56,3144,410,3278,9595,3918,10279,687,14399,979,2527,14210,16254,9847,19849
